"Dataset:","LGBTI","","","","","",""
"Theme:","Social attitudes and government response","","","","","",""
"","","","","","","",""
"[1]: = not available due to small sample size","","","","","","",""
"[2]: = missing value","","","","","","",""
"Source of Data:","Placeholder","","","","","",""
"Last update:","4/1/2020","","","","","",""
"Hyperlink to the variable:","fra-demo-app4.eurodyn.com/en/data-and-maps/2020/lgbti-survey-data-explorer?plot=heatMap&topic=4. Social attitudes and government response&superSubset=0--All&subset=AllSubset&subsetValue=0. All","","","","","",""
"General Disclaimer of the FRA website:","http://fra.europa.eu/en/terms-and-conditions","","","","","",""
"Subset Value:","All","","","","","",""
"","","","","","","",""
"CountryCode","target_group","subset","question_code","question_label","answer","percentage","notes"
"Finland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","39",""
"Finland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","74",""
"Finland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","4",""
"Finland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"France","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","53",""
"France","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","19",""
"France","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","19",""
"France","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","46",""
"France","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","44",""
"France","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","70",""
"France","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","6",""
"France","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Croatia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","38",""
"Croatia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","18",""
"Croatia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","17",""
"Croatia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","41",""
"Croatia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","50",""
"Croatia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","65",""
"Croatia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","6",""
"Croatia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Hungary","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","12",""
"Hungary","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","8",""
"Hungary","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","16",""
"Hungary","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","50",""
"Hungary","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","60",""
"Hungary","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","72",""
"Hungary","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","8",""
"Hungary","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Ireland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","68",""
"Ireland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","11",""
"Ireland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","22",""
"Ireland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","40",""
"Ireland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","48",""
"Ireland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","66",""
"Ireland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","3",""
"Ireland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Italy","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","37",""
"Italy","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","11",""
"Italy","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","13",""
"Italy","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","41",""
"Italy","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","50",""
"Italy","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","71",""
"Italy","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","6",""
"Italy","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Lithuania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","12",""
"Lithuania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","8",""
"Lithuania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","21",""
"Lithuania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","60",""
"Lithuania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","47",""
"Lithuania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","75",""
"Lithuania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","7",""
"Lithuania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Luxembourg","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","57",""
"Luxembourg","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","17",""
"Luxembourg","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","40",""
"Luxembourg","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","54",""
"Luxembourg","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","29",""
"Luxembourg","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","60",""
"Luxembourg","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","2",""
"Luxembourg","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","1",""
"Latvia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","10",""
"Latvia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","7",""
"Latvia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","29",""
"Latvia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","58",""
"Latvia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","46",""
"Latvia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","73",""
"Latvia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","9",""
"Latvia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Malta","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","63",""
"Malta","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","20",""
"Malta","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","46",""
"Malta","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","46",""
"Malta","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","33",""
"Malta","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","51",""
"Malta","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","2",""
"Malta","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Netherlands","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","29",""
"Netherlands","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","18",""
"Netherlands","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","42",""
"Netherlands","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","37",""
"Netherlands","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","38",""
"Netherlands","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","76",""
"Netherlands","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","10",""
"Netherlands","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Poland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","11",""
"Poland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","11",""
"Poland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","12",""
"Poland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","58",""
"Poland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","60",""
"Poland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","72",""
"Poland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","8",""
"Poland","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Portugal","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","53",""
"Portugal","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","16",""
"Portugal","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","28",""
"Portugal","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","44",""
"Portugal","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","38",""
"Portugal","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","71",""
"Portugal","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","4",""
"Portugal","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Romania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","18",""
"Romania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","10",""
"Romania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","11",""
"Romania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","48",""
"Romania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","56",""
"Romania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","65",""
"Romania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","8",""
"Romania","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Sweden","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","35",""
"Sweden","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","19",""
"Sweden","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","36",""
"Sweden","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","40",""
"Sweden","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","52",""
"Sweden","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","72",""
"Sweden","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","5",""
"Sweden","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Slovenia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","37",""
"Slovenia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","12",""
"Slovenia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","28",""
"Slovenia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","41",""
"Slovenia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","45",""
"Slovenia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","69",""
"Slovenia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","5",""
"Slovenia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","1",""
"Slovakia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","9",""
"Slovakia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","9",""
"Slovakia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","25",""
"Slovakia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","60",""
"Slovakia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","48",""
"Slovakia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","69",""
"Slovakia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","9",""
"Slovakia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"United Kingdom","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","48",""
"United Kingdom","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","17",""
"United Kingdom","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","20",""
"United Kingdom","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","48",""
"United Kingdom","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","40",""
"United Kingdom","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","73",""
"United Kingdom","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","6",""
"United Kingdom","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"EU-28","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","43",""
"EU-28","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","14",""
"EU-28","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","22",""
"EU-28","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","47",""
"EU-28","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","46",""
"EU-28","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","71",""
"EU-28","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","5",""
"EU-28","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"North Macedonia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","31",""
"North Macedonia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","10",""
"North Macedonia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","26",""
"North Macedonia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","37",""
"North Macedonia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","47",""
"North Macedonia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","60",""
"North Macedonia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","10",""
"North Macedonia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Serbia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive changes in law and policy","20",""
"Serbia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Enforcement of existing law and policies","12",""
"Serbia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Positive stance and discourse by politicians and/or political parties","22",""
"Serbia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by public figures and community leaders","51",""
"Serbia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Support by civil society","41",""
"Serbia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Visibility and participation of LGBTI people in everyday life","70",""
"Serbia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Other","9",""
"Serbia","All","All","DEXind_b3","In your view, what are the main reasons for the decrease in prejudice, intolerance and/or violence?","Dont know","0",""
"Austria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Negative changes in law and policy","13",""
"Austria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of enforcement of existing law and policies","24",""
"Austria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Negative stance and discourse by politicians and/or political parties","69",""
"Austria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of support by public figures and community leaders","37",""
"Austria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of support by civil society","38",""
"Austria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","No visibility and participation of LGBTI people in everyday life","34",""
"Austria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Other","17",""
"Belgium","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Negative changes in law and policy","6",""
"Belgium","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of enforcement of existing law and policies","40",""
"Belgium","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Negative stance and discourse by politicians and/or political parties","48",""
"Belgium","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of support by public figures and community leaders","36",""
"Belgium","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of support by civil society","37",""
"Belgium","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","No visibility and participation of LGBTI people in everyday life","34",""
"Belgium","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Other","25",""
"Belgium","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Dont know",":"," [1] "
"Bulgaria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Negative changes in law and policy","14",""
"Bulgaria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of enforcement of existing law and policies","25",""
"Bulgaria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Negative stance and discourse by politicians and/or political parties","64",""
"Bulgaria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of support by public figures and community leaders","52",""
"Bulgaria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of support by civil society","58",""
"Bulgaria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","No visibility and participation of LGBTI people in everyday life","33",""
"Bulgaria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Other","6",""
"Bulgaria","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Dont know",":"," [1] "
"Cyprus","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Negative changes in law and policy","21",""
"Cyprus","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of enforcement of existing law and policies","35",""
"Cyprus","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Negative stance and discourse by politicians and/or political parties","37",""
"Cyprus","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of support by public figures and community leaders","46",""
"Cyprus","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of support by civil society","52",""
"Cyprus","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","No visibility and participation of LGBTI people in everyday life","38",""
"Cyprus","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Other","15",""
"Czechia","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Negative changes in law and policy","29",""
"Czechia","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of enforcement of existing law and policies","33",""
"Czechia","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Negative stance and discourse by politicians and/or political parties","73",""
"Czechia","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of support by public figures and community leaders","26",""
"Czechia","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of support by civil society","45",""
"Czechia","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","No visibility and participation of LGBTI people in everyday life","29",""
"Czechia","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Other","10",""
"Czechia","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Dont know",":"," [1] "
"Germany","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Negative changes in law and policy","8",""
"Germany","All","All","DEXind_b4","In your view, what are the main reasons for the increase in prejudice, intolerance and/or violence?","Lack of enforcement of existing law and policies","27",""
